0,1,2
-0.6712739576592289,-0.27247969106063263,1.4309688639710063
-0.8447988273635362,-0.2777513177810861,-0.6249296972263707
-1.0845853331499666,-0.4700781742214243,-0.6487189543167264
-0.4378432776584157,0.024555146937241833,-0.11863298740194861
-1.3210901590868311,0.5049881101263739,1.8283945388321667
-0.6623669454244155,0.5195144412374355,-0.2555051819968562
-1.1114884724266263,0.7468165859832602,0.9191536227593731
-0.9007271713367309,0.8154087813410102,-0.9948179833023144
-1.3261904344112097,0.5052798070847362,-0.29266935904190206
-0.5669792952448233,0.004746878781102599,-0.3695042536281675
-0.06219891438419984,0.5310996754910202,1.6630138177475142
1.3631254220546094,0.24092212285117762,-0.6401215669927761
1.3479698755779514,0.24731034268271943,-1.125367200319479
1.2098237496467124,0.3566163115519778,0.4067516150190573
1.1524092813865412,0.4006005578327699,1.8588434203913897
-0.21413217909082213,0.7368687391920578,-0.8231004668149875
-0.537589549704884,0.32413715491783207,-1.0859768279834972
-0.6632274530280706,0.28536831169474847,-0.4407000481642086
-0.4420995799709905,0.31131336224262834,-0.7453281561062077
-0.8017956386276192,0.4697500606254322,0.6607289447550029
-0.07219641424936078,0.01805712795871583,-0.551746684320646
-0.055044869162479616,0.038779943274578975,1.3870855970162461
0.35485392700510726,0.1759528427012722,-0.5314860689417052
0.6972800963148493,0.2713457942727652,0.3117581678021984
1.460940949929992,-0.573788375561471,-0.7269129708923653
1.425155418960091,-0.5197771140176866,0.3334000510823512
1.0046851580144667,-0.4930010344771296,-0.9807083596070051
0.705923984668924,-0.559952285812844,-0.13477031656108032
0.27261478548281404,-0.7779737492777237,1.446049038053759
0.13940510212675455,-0.9691890817965285,-0.2298984017897298
0.14541424901638636,-0.9735793168497366,-0.3021691907195881
-0.45162450012531435,-0.181386950029465,-0.3267856057579265
-0.798303672606747,-0.20284924600997947,-0.32496913144591366
-0.3762661929419768,0.1463557545016886,0.793885872714993
-0.8356923765493457,0.13682956937006371,-0.5610424344311232
-1.0143186023176936,0.10241445318273842,0.20145143237234348
-0.46811144850552905,-0.1388302216942248,-0.4438214538918457
-0.2392661562228488,-0.2091865053909899,-0.2505335663950946
-0.3067068519430365,-0.30579125388017225,-0.08329907437737305
-0.9880444361904247,0.6228777414955112,1.2280574343301547
-1.4120839109576258,0.7509956999155127,-0.004589565433587701
-1.7592220900451132,0.6829582592353545,-0.5824633905402167
-2.4234707908111033,0.6407341466088022,-0.18975657295632323
-2.376044412175747,0.7101586087306394,-0.19391467792598271
-1.316967862993165,0.4618537911376748,-0.6358918967630808
-0.8366964976184468,0.2918647406276472,-0.4320353293844829
-0.22317181233078384,0.338274674765113,0.5495822708199747
0.36701414707648544,-0.39171998925720536,-0.39317371261824174
0.3942125144743543,-0.35861233070796983,2.1354513979084806
0.5791252402086206,-0.33671407744482185,-1.4456095660370158
0.9914305957506779,-0.5000691404480062,-0.6879047204552954
0.535239691199878,-0.234000207488949,-0.14534029530232787
0.8635518563127971,-0.3556975950042759,0.04424067328129175
-0.09535600152610046,0.1311398344774174,0.037251742806885375
0.07416345469790253,0.2560020129204255,1.4308033485000635
-0.1113395923433523,0.17661397169994494,-1.2316013225498732
0.16053003527327211,0.11574505328620589,-0.1776174828613977
-1.982438041653979,2.2029240256814524,4.482048932061956
-2.9465471138602752,2.6965130342995756,0.391623034570449
-4.115520656335927,2.142721272802132,0.5317429598544948
-5.2520838065565245,1.5784220025057911,-0.7505565034288405
-2.1259281456441386,6.353507087289638,1.1498382099371978
-1.0836342812873905,5.8268341670875605,-0.977384599024369
1.2790465391433494,5.395695136231677,-0.8385828101978227
2.5030139571893124,5.04662847037711,0.24816938825367435
3.5011613469755187,4.394166047744196,-1.3571638582239038
-0.5008827617634399,1.589074084512154,0.25852752354914527
0.67218123777768,1.0806914876025129,-0.45504093078902974
-0.5767462696916117,0.685991342702737,-0.3990777818829099
-0.32667788841846984,0.9592473768932722,0.18469927602347155
0.21896649378818428,1.1458480750682596,-0.1455708274507116
1.413189400046652,0.3406557187830525,-0.4044939290652409
1.2136855307009866,0.3777278566170249,-0.615952553813096
1.7029976953135124,-0.21668573715862507,-0.10986064212621964
1.0997790726198111,-0.4835258075258011,-0.26500258231591345
0.7203580084932943,-0.7416783600534008,0.8892274368212654
0.41706677803928355,-1.137158995958129,0.09558654070585768
-0.4517259949959561,0.23393303299743315,1.7282117029591457
-1.1922468585220314,0.4506236498627904,-0.9225011294480877
-1.3380391399402696,0.36831022548451614,-0.7778810553685732
-1.7022277427649608,0.1741345655279979,0.6885239316361289
-1.6510174652615752,0.2263213319512072,-0.79152284444257
-0.7635133100530745,-0.017636124442785735,-0.826854161290137
1.2061508142359942,1.0296485952022016,1.7003478192691852
1.4573005613262915,0.9547608136069085,-0.6010954324452975
1.6356609496978596,0.8197489364428261,-0.265810534745652
1.4178223250305313,0.9244302890194132,-0.35764355374087625
1.2894776776348318,0.9724249400530119,0.3869924771087636
-0.26962899382104644,-0.6043795017872501,-0.5297537990016215
-0.6724631971348541,-0.859968288711067,-0.33765271298483673
-1.0938827648183247,-0.5553405229911941,0.8242013664749339
-1.0828024131575273,-0.5483836887053872,-0.6614234906562737
-1.6937802264262398,-0.3794213717023292,1.5244355379078876
-0.9226643723064685,0.4353184730175447,-0.8379160089987167
-0.7093623685097905,0.46293550123874266,-0.6218731354739256
-0.27809993854434223,0.29833983557115246,0.18525741266448495
-0.10917783337865083,0.3108827132635346,0.7862552574366545
0.6086170166434012,-0.3787661429135585,-1.372900035350873
0.2439676393518049,-0.9133126562993495,0.6176195216828934
0.17603928850009504,-0.8639761024501492,-0.2906963594190619
5.5173129807136714e-05,-0.6433102763270097,0.5066533121545863
0.24775297642626345,-0.4230622155070694,-0.5235076063430012
-0.09254130350003699,-0.2736523151063644,1.2423629468640105
-0.12851276970757272,-0.2935031966450796,-0.7575054317142372
-0.48203433713574534,-0.08732245447754185,0.1408650193980616
-0.21323430971711316,-0.1163183140074907,-0.8324983360023087
-0.8420724605162734,-0.37574826056097765,0.27923746686598655
-0.3811040728597359,-0.2284270443599363,-0.5462996987195207
-0.7988932419348658,-0.2584631628955008,-0.3815096213452823
-0.29924719461189,-0.36057439903916816,0.2705705410853322
0.1248899302470518,-0.000897931941386852,2.643040283664415
0.4641030707303181,-0.19782156283685828,-1.185142630352263
0.13132951148028196,-0.16324170030649063,-0.22052211837136215
0.5539995782559936,-0.41651731038412226,-0.8048871549616994
0.39612503257301024,-0.3591752738476292,0.5582458900620849
-0.06371630848424692,-0.8463550733120091,0.9408425530847645
0.3079726486824278,-0.41544284184256086,0.48596698490250423
0.7008777359162885,-0.4908015392520724,-0.49462931037408675
1.0327502467877134,-0.33747795096485805,-0.4820503129148522
1.1993772449558737,-0.48714698145564095,-1.3377034723817063
0.8401092599132521,0.0012579392451042002,0.9314526636533469
0.4225815947800444,-0.08781156412618822,-0.5048200807744013
0.2656938972012265,-0.1394464902419329,0.19537054493860379
-0.07191712159333076,-0.4658178357573208,-0.3606563446204719
-0.3032252077478726,-0.48286410386018175,-0.4022970085677738
-0.2026816772777937,-0.6192907274711033,-0.20064421407798905
-0.1597304590679115,-0.607350706351266,0.07552215294273319
-0.16721502158809712,-0.6126791083381637,0.15871761555956068
-0.3063133688151724,-0.6869297836275376,-0.11345987537220807
-0.06879795770510318,-0.6582914537328601,-0.09698735869541288
0.3098044805495188,-0.9906694172555269,-0.022687660102053114
0.4490363942462137,-0.936643672045497,-0.38150257074600247
0.3202157754183822,-0.8640151116655658,-0.11235652463848872
0.29616780097973316,-0.8407177350249014,-0.19398746653692295
0.1928638264523361,-0.8405770871719813,-0.4509273686103652
0.08124725828000133,-0.8731384156837596,-0.2906517659304045
-0.37728765932562214,-0.7687818202819158,0.7373247651669177
-0.57178209950595,-0.7110743791041143,-0.425646568594232
-0.681264204620948,-0.7246713989338763,1.7584332754316545
-1.213526152155139,-0.4877044250768157,0.580180218339309
-1.1302835422752213,-0.3866551974925661,-0.8341382973400334
-0.9039083612190355,-0.35782946021307915,-1.1571867356133134
0.37473875325147776,0.9528719455532725,3.4404630417170408
1.1840779674912456,1.0595450526721295,-0.5574054015810311
2.5865393093385114,0.5673739179436113,0.5008684760857998
2.31316556858673,0.8285034326138113,-1.267944214389612
2.583554428645354,0.6348870655791373,-0.3893477611258239
1.8573080124074133,0.2864429307079305,0.4869034242260627
1.1462905201774576,0.3000024417970479,-0.7757117957899711
0.15796642779982062,-0.3955270922274534,0.05195412493122424
0.2686195310130028,-0.4804236704889352,-0.9582299096173349
0.01250176330393227,-0.5496196667295011,-0.016928567578110017
-0.7319990679225743,-0.6253520761102683,0.03525659417126395
-0.7851763656802305,-0.6445665092949978,-0.8210421748804075
-0.4139774418876731,-0.32562382868223577,0.8091267739019973
-0.40589329017797215,-0.32536136876616384,-0.8090587954068923
-0.17908371426788855,-0.221201421389145,1.7297580952900589
0.3389263969337431,-0.6270232793190709,-1.194328348712988
0.6281599063888931,-0.7572486833468853,0.3929437284532288
0.3257962422470051,-0.7654635227198736,-0.05656393616967067
0.1636003646803313,-0.5646990494673665,0.14726105121802477
0.7595740967951268,0.19573226692300222,1.1041530318193036
0.7668079581793198,0.19475318026023503,-0.8424882717163845
0.5720117226157636,0.22199131315068832,0.23537302240729954
0.4523932195806836,0.28109730803155664,-0.40658536851078336
0.36047953586106074,0.35381702506721513,0.7258724998610826
-1.104187347144807,-0.0889764503820955,0.49195753006950527
-0.9211177697106836,0.11006657391063555,-1.1231179313989126
-0.5476413974540663,0.379172101436879,0.13175712162567352
-0.15649285843806066,0.45539583038522,-0.7217368517241897
0.28000406666131333,0.3481203980882134,1.0504171085866605
1.025079973788887,-0.7672155827506074,-0.7994021986021893
0.6309393684589023,-0.5706076370585074,-0.2628336909878434
0.9322021225978752,-0.15600239971598873,6.499526569245553
1.5955213125291865,0.35324586330848634,-1.018106529685017
1.3338317145414134,0.519584109598993,-1.198128585170142
1.0869164179036686,0.6611710546932615,-0.8768372739851764
1.5598937643372899,0.5384677236143448,0.606665673416924
0.778687941194617,0.4960219106788376,-0.550051806801723
-0.2025056111972364,-0.3737149878321625,-0.4609691185817941
-0.05199064137705247,-0.40340750263913533,-0.29194204144435765
0.18853547325915884,-0.49004503333203214,0.5749283326692799
-0.050817375762648206,-0.824115139765185,-0.4505956192011524
0.13552881397785063,-0.9049779546653638,0.23316814812681697
0.11215608556130954,-0.8716638107885752,-0.36815413294342353
0.07875553395201468,-0.8604533085296452,-0.8433154632951346
0.13996462425038905,-0.8258204800331124,0.20619647610463265
-0.3212887958110403,-0.5550850721142978,-0.020363431932522998
-1.1120985398644792,0.0011214619489479975,1.3765034877074926
-0.8019039135176066,0.18147737210974288,-1.089933480080995
-0.775623209447229,0.19030918074863673,-0.3152478296325556
-0.771954684955558,0.1926919159629932,-0.2532380248145254
-0.6054408375346261,0.14472218982786403,0.2836331991710392
0.5205316639814297,-0.4311178909279818,0.4360993231070173
1.1387680162502147,0.20000511442626812,1.9256239563332875
1.171599095243731,0.1826478613775917,-1.333822853505269
0.697391030394416,0.4984619799928521,-0.23191414979733907
0.9462315372809695,0.39094859743807286,-0.8133781326121688
0.7988748598579244,0.3455347149083305,0.26959361066034404
0.45227422316051163,-0.09950817569231958,0.2832637369577752
0.42491187457767177,-0.09338744272562115,-0.3271525764244155
0.821373386432601,-0.5105160991584222,0.4223484750073455
0.8615803109051748,-0.5245847109803674,0.7618845449397073
0.5226981865646451,-0.4270635140737958,0.4296897724014319
-0.05346250873670125,-0.8545289313171944,-1.1703516431358507
0.00843194869989154,-0.8341005402339486,-0.1884572381275765
-0.038035404932484834,-0.8422896120124455,-0.42253619192042585
-0.19778646977027414,-0.9459941203055011,0.28015274611539176
-0.21910265848502486,-0.9293267560103844,-0.2863824597350876
-0.022750428899697608,-0.9151076935556992,-0.496097415971831
0.3503726072111479,-0.41528587439225734,0.14814994318058541
0.20802356894845558,-0.3381188064624731,-0.02680706664562001
0.1969540851576756,-0.3343096695746814,-0.08214161667196015
0.2560910467605638,-0.3645976761403375,-0.25107105972829563
-0.216934698153644,-0.10271423783623752,-0.2685265314358285
-0.6682230106970786,-0.6455863291716879,-0.10736884622441117
-0.44639615663710985,-0.555607725569119,-0.42627074012578225
-0.5858886541096643,-0.5408762069587271,0.18517464839676676
-0.13494721428651266,-0.12222125320051323,0.5656290892444606
0.5831040837025071,-0.31433927692763197,0.12978507553545568
0.6638877992232839,-0.34543954719453285,-0.843706954343625
0.6202962509444049,-0.33233848926171444,-0.8503563892883825
0.8968947341081646,-0.5906513804661195,-1.1217186210164893
0.8044653408491006,-0.688607257209999,3.088278024193542
0.6919814521813565,-0.784511109931933,0.23056104923511322
0.46434620482897426,-0.5506327363169946,-0.6077295529264732
0.1679642746631506,-0.3157487636838337,-0.11793114717782116
-0.0719635957100703,-0.274503942142323,0.039861342031207905
-0.45575055198409825,-0.5381548869547493,-0.6145984962220684
-0.736191528534816,-0.9139790395704198,-0.5308333664086273
-0.4676030539503374,-0.7054690482865029,-0.07881055532135658
-0.27082998758439075,-0.8526124089693131,-0.1277652209339244
-0.10969783927909375,-0.9172156767984277,0.32163117861602686
-0.3552184517506439,-0.6206433113062367,0.5334019873702294
-0.2640451114225256,-0.600225044531782,-0.7660928172635407
-0.5942370046075396,-0.6504836694668122,0.6727273033498309
-0.5114194485127322,-0.6111516582935858,-0.0701766648428407
-0.4169344796791805,-0.5386678083438088,4.287712228640575
-0.31035697868338163,-0.656614932643313,-1.9813179838058896
-0.24153454025368384,-0.6109942972972657,-0.6095058702678717
0.07931691027619414,-0.7052485366910678,-1.116959961036717
